State Name,State Code,City Code,City Name,County Code,County Name
PENNSYLVANIA,42,6197,OAK RIDGE,005,ARMSTRONG
PENNSYLVANIA,42,6197,OAK RIDGE,031,CLARION
MINNESOTA,27,6195,SAGINAW,137,ST. LOUIS
OHIO,39,6195,ONTARIO,139,RICHLAND
PENNSYLVANIA,42,6195,OAKS,091,MONTGOMERY
ILLINOIS,17,6192,NIOTA,067,HANCOCK
ILLINOIS,17,6190,NILWOOD,117,MACOUPIN
IOWA,19,6190,NORTH WASHINGTON,037,CHICKASAW
MINNESOTA,27,6190,SACRED HEART,129,RENVILLE
MISSOURI,29,6190,PERKINS,201,SCOTT
NEW YORK,36,6190,UNIONVILLE,071,ORANGE
OHIO,39,6190,ONEIDA,019,CARROLL
PENNSYLVANIA,42,6190,OAKMONT,003,ALLEGHENY
TEXAS,48,6190,SAN SABA,411,SAN SABA
TEXAS,48,6185,SAN PERLITA,489,WILLACY
PENNSYLVANIA,42,6182,OAKLAND MILLS,067,JUNIATA
ILLINOIS,17,6180,NILES,031,COOK
IOWA,19,6180,NORTH LIBERTY,103,JOHNSON
MINNESOTA,27,6180,SABIN,027,CLAY
NEW YORK,36,6180,UNION SPRINGS,011,CAYUGA
OHIO,39,6180,OLMSTED FALLS,035,CUYAHOGA
TEXAS,48,6180,SAN PEDRO,355,NUECES
OHIO,39,6178,OLMSTED FALLS,035,CUYAHOGA
NEW YORK,36,6175,UNION HILL,055,MONROE
NEW YORK,36,6174,UNIONDALE,059,NASSAU
OHIO,39,6172,OLD WASHINGTON,059,GUERNSEY
TEXAS,48,6172,SAN PATRICIO,355,NUECES
TEXAS,48,6172,SAN PATRICIO,409,SAN PATRICIO
MISSOURI,29,6171,PENERMON,207,STODDARD
OHIO,39,6171,OLD FORT,147,SENECA
TEXAS,48,6171,SAN LEON,167,GALVESTON
ILLINOIS,17,6170,NIANTIC,115,MACON
IOWA,19,6170,NORTH ENGLISH,095,IOWA
IOWA,19,6170,NORTH ENGLISH,107,KEOKUK
MINNESOTA,27,6170,RUTLEDGE,115,PINE
MISSOURI,29,6170,PEERLESS PARK,189,ST. LOUIS
NEW YORK,36,6170,UNADILLA,077,OTSEGO
OHIO,39,6170,OHIO CITY,161,VAN WERT
PENNSYLVANIA,42,6170,OAKLAND,073,LAWRENCE
PENNSYLVANIA,42,6170,OAKLAND,115,SUSQUEHANNA
TEXAS,48,6170,SAN MARCOS,209,HAYS
OHIO,39,6169,OKEANA,017,BUTLER
OHIO,39,6168,OKOLONA,069,HENRY
ILLINOIS,17,6165,NEW WINDSOR,131,MERCER
NEW YORK,36,6165,ULSTER PARK,111,ULSTER
PENNSYLVANIA,42,6165,OAK HALL,027,CENTRE
NEW YORK,36,6164,TYRONE,097,SCHUYLER
NEW YORK,36,6163,TUXEDO PARK,071,ORANGE
PENNSYLVANIA,42,6163,OAKFORD,017,BUCKS
NEW YORK,36,6162,TUSCARORA,051,LIVINGSTON
TEXAS,48,6162,SAN LEANNA,453,TRAVIS
ILLINOIS,17,6160,NEWTON,079,JASPER
IOWA,19,6160,NORTH BUENA VISTA,043,CLAYTON
MAINE,23,6160,PINE POINT,005,CUMBERLAND
MINNESOTA,27,6160,RUTHTON,117,PIPESTONE
MISSOURI,29,6160,PECULIAR,037,CASS
NEW YORK,36,6160,TURIN,049,LEWIS
OHIO,39,6160,OCTA,047,FAYETTE
PENNSYLVANIA,42,6160,OAKDALE,003,ALLEGHENY
TEXAS,48,6160,SAN JUAN,215,HIDALGO
PENNSYLVANIA,42,6156,NUMINE,005,ARMSTRONG
ILLINOIS,17,6155,NEW SALEM,149,PIKE
OHIO,39,6155,OCEOLA,033,CRAWFORD
PENNSYLVANIA,42,6155,NUREMBERG,079,LUZERNE
PENNSYLVANIA,42,6155,NUREMBERG,107,SCHUYLKILL
TEXAS,48,6155,SAN ISIDRO,427,STARR
ILLINOIS,17,6154,NEW MINDEN,189,WASHINGTON
PENNSYLVANIA,42,6154,NUMIDIA,037,COLUMBIA
ILLINOIS,17,6153,NEW MEMPHIS STATION,027,CLINTON
PENNSYLVANIA,42,6153,NUANGOLA,079,LUZERNE
PENNSYLVANIA,42,6152,NOXEN,131,WYOMING
ILLINOIS,17,6150,NEWMAN,041,DOUGLAS
IOWA,19,6150,NORTHBORO,145,PAGE
MAINE,23,6150,PHIPPSBURG,023,SAGADAHOC
MINNESOTA,27,6150,RUSSELL,083,LYON
MISSOURI,29,6150,PEACH ORCHARD,155,PEMISCOT
NEW YORK,36,6150,TUPPER LAKE,033,FRANKLIN
OHIO,39,6150,OBETZ,049,FRANKLIN
PENNSYLVANIA,42,6150,NORWOOD,045,DELAWARE
TEXAS,48,6150,SANGER,121,DENTON
MAINE,23,6145,PHILLIPS,007,FRANKLIN
NEW YORK,36,6145,TUNNEL,007,BROOME
TEXAS,48,6145,SAN GABRIEL,331,MILAM
ILLINOIS,17,6144,NEW LIBERTY,151,POPE
MISSOURI,29,6144,PEACE VALLEY,091,HOWELL
TEXAS,48,6144,SANFORD,233,HUTCHINSON
MISSOURI,29,6142,PAYNESVILLE,163,PIKE
PENNSYLVANIA,42,6142,NOTTINGHAM,029,CHESTER
MAINE,23,6141,PERU,017,OXFORD
ILLINOIS,17,6140,NEW LENOX,197,WILL
IOWA,19,6140,NORA SPRINGS,067,FLOYD
MAINE,23,6140,PERRY,029,WASHINGTON
MINNESOTA,27,6140,RUSHMORE,105,NOBLES
MISSOURI,29,6140,PATTONSBURG,061,DAVIESS
NEW YORK,36,6140,TULLY,067,ONONDAGA
OHIO,39,6140,OBERLIN,093,LORAIN
PENNSYLVANIA,42,6140,NORVELT,129,WESTMORELAND
TEXAS,48,6140,SAN FELIPE,015,AUSTIN
MISSOURI,29,6139,PATTON,017,BOLLINGER
MAINE,23,6138,PERHAM,003,AROOSTOOK
MISSOURI,29,6137,PATTERSON,223,WAYNE
MISSOURI,29,6135,PASSAIC,013,BATES
PENNSYLVANIA,42,6135,NORTHERN CAMBRIA,021,CAMBRIA
TEXAS,48,6135,SAN ELIZARIO,141,EL PASO
TEXAS,48,6131,SANDY,031,BLANCO
ILLINOIS,17,6130,NEW HOLLAND,107,LOGAN
IOWA,19,6130,NODAWAY,003,ADAMS
MAINE,23,6130,PENOBSCOT,009,HANCOCK
MAINE,23,6130,PENOBSCOT,019,PENOBSCOT
MINNESOTA,27,6130,RUSHFORD VILLAGE,045,FILLMORE
MISSOURI,29,6130,PASCOLA,155,PEMISCOT
NEW YORK,36,6130,TUCKAHOE,119,WESTCHESTER
PENNSYLVANIA,42,6130,NORTH YORK,133,YORK
TEXAS,48,6130,SAN DIEGO,131,DUVAL
TEXAS,48,6130,SAN DIEGO,249,JIM WELLS
TEXAS,48,6129,SANDIA,249,JIM WELLS
NEW YORK,36,6125,TRUXTON,023,CORTLAND
PENNSYLVANIA,42,6125,NORTH WARREN,123,WARREN
PENNSYLVANIA,42,6123,NORTH WASHINGTON,019,BUTLER
ILLINOIS,17,6120,NEW HAVEN,059,GALLATIN
IOWA,19,6120,NICHOLS,139,MUSCATINE
MAINE,23,6120,PEMBROKE,029,WASHINGTON
MINNESOTA,27,6120,RUSHFORD,045,FILLMORE
MISSOURI,29,6120,PASADENA PARK,189,ST. LOUIS
NEW YORK,36,6120,TRUMANSBURG,109,TOMPKINS
PENNSYLVANIA,42,6120,NORTH WALES,091,MONTGOMERY
TEXAS,48,6120,SANDERSON,443,TERRELL
OHIO,39,6118,OAKWOOD,035,CUYAHOGA
OHIO,39,6118,OAKWOOD,113,MONTGOMERY
OHIO,39,6118,OAKWOOD,125,PAULDING
TEXAS,48,6116,SANCO,081,COKE
PENNSYLVANIA,42,6115,NORTH VERSAILLES,003,ALLEGHENY
TEXAS,48,6115,SAN CARLOS,215,HIDALGO
GEORGIA,13,6110,ZEBULON,231,PIKE
IOWA,19,6110,NEW VIRGINIA,181,WARREN
MINNESOTA,27,6110,RUSH CITY,025,CHISAGO
MISSOURI,29,6110,PASADENA HILLS,189,ST. LOUIS
NEW YORK,36,6110,TROY,083,RENSSELAER
OHIO,39,6110,OAK HILL,079,JACKSON
PENNSYLVANIA,42,6110,NORTH VANDERGRIFT,005,ARMSTRONG
TEXAS,48,6110,SAN BENITO,061,CAMERON
PENNSYLVANIA,42,6107,NORTH TOWANDA,015,BRADFORD
NEW YORK,36,6106,TROUT CREEK,025,DELAWARE
NEW YORK,36,6105,TROUT RIVER,033,FRANKLIN
PENNSYLVANIA,42,6105,NORTH SPRINGFIELD,049,ERIE
NEW YORK,36,6102,TROUPSBURG,101,STEUBEN
NEW YORK,36,6101,TRIBES HILL,057,MONTGOMERY
GEORGIA,13,6100,YOUNG HARRIS,281,TOWNS
HAWAII,15,6100,LAWA‘I,007,KAUAI
ILLINOIS,17,6100,NEW DOUGLAS,119,MADISON
IOWA,19,6100,NEW VIENNA,061,DUBUQUE
MINNESOTA,27,6100,ROYALTON,097,MORRISON
MISSOURI,29,6100,PARNELL,147,NODAWAY
NEW YORK,36,6100,TRENTON FALLS,065,ONEIDA
OHIO,39,6100,OAK HARBOR,123,OTTAWA
PENNSYLVANIA,42,6100,NORTHUMBERLAND,097,NORTHUMBERLAND
TEXAS,48,6100,SAN AUGUSTINE,405,SAN AUGUSTINE
NEW YORK,36,6099,TREADWELL,025,DELAWARE
ILLINOIS,17,6098,NEW DENNISON,199,WILLIAMSON
PENNSYLVANIA,42,6097,NORTHPOINT,063,INDIANA
ILLINOIS,17,6095,NEW COLUMBIA,127,MASSAC
OHIO,39,6095,NOVELTY,055,GEAUGA
PENNSYLVANIA,42,6095,VOWINCKEL,031,CLARION
PENNSYLVANIA,42,6094,NORTH ORWELL,015,BRADFORD
OHIO,39,6093,NOVA,005,ASHLAND
PENNSYLVANIA,42,6092,NORTH MOUNTAIN,081,LYCOMING
PENNSYLVANIA,42,6091,NORTH MANHEIM TOWNSHIP,107,SCHUYLKILL
TEXAS,48,6091,SANATORIUM,451,TOM GREEN
GEORGIA,13,6090,YATESVILLE,293,UPSON
ILLINOIS,17,6090,NEW CANTON,149,PIKE
IOWA,19,6090,NEWTON,099,JASPER
MINNESOTA,27,6090,ROUND LAKE,105,NOBLES
MISSOURI,29,6090,PARMA,143,NEW MADRID
NEW YORK,36,6090,TONAWANDA,029,ERIE
OHIO,39,6090,NORWOOD,061,HAMILTON
PENNSYLVANIA,42,6090,NORTH IRWIN,129,WESTMORELAND
TEXAS,48,6090,SAN ANTONIO,029,BEXAR
PENNSYLVANIA,42,6087,TOWNSHIP OF NORTH HUNTINGDON,129,WESTMORELAND
NEW YORK,36,6085,TOMKINS COVE,087,ROCKLAND
PENNSYLVANIA,42,6085,NORTH HILLS,091,MONTGOMERY
ILLINOIS,17,6083,NEW BURNSIDE,087,JOHNSON
MISSOURI,29,6083,PARKWAY,071,FRANKLIN
GEORGIA,13,6080,WRIGHTSVILLE,167,JOHNSON
ILLINOIS,17,6080,NEW BOSTON,131,MERCER
IOWA,19,6080,NEW SHARON,123,MAHASKA
MINNESOTA,27,6080,ROTHSAY,111,OTTER TAIL
MINNESOTA,27,6080,ROTHSAY,167,WILKIN
MISSOURI,29,6080,PARKVILLE,165,PLATTE
NEW YORK,36,6080,TIVOLI,027,DUTCHESS
OHIO,39,6080,NORWICH,119,MUSKINGUM
TEXAS,48,6080,SAN ANGELO,451,TOM GREEN
TEXAS,48,6079,SAM RAYBURN,241,JASPER
MISSOURI,29,6078,PARKDALE,099,JEFFERSON
NEW YORK,36,6078,TIOGA CENTER,107,TIOGA
TEXAS,48,6078,SAMNORWOOD,087,COLLINGSWORTH
TEXAS,48,6077,SALT GAP,307,MCCULLOCH
TEXAS,48,6076,SALTILLO,223,HOPKINS
TEXAS,48,6075,SALT FLAT,229,HUDSPETH
NEW YORK,36,6074,TILLSON,111,ULSTER
TEXAS,48,6074,SALADO,027,BELL
TEXAS,48,6073,SALINEÑO,427,STARR
TEXAS,48,6072,SAINT PAUL,085,COLLIN
ILLINOIS,17,6071,EAST NEWBERN,083,JERSEY
MAINE,23,6071,PEMAQUID HARBOR,015,LINCOLN
GEORGIA,13,6070,WRENS,163,JEFFERSON
ILLINOIS,17,6070,NEW BERLIN,167,SANGAMON
IOWA,19,6070,NEW PROVIDENCE,083,HARDIN
MAINE,23,6070,PEMAQUID BEACH,015,LINCOLN
MINNESOTA,27,6070,ROSEVILLE,123,RAMSEY
MISSOURI,29,6070,PARIS,137,MONROE
NEW YORK,36,6070,STREET ROAD,031,ESSEX
OHIO,39,6070,NORWALK,077,HURON
PENNSYLVANIA,42,6070,NORTH EAST,049,ERIE
TEXAS,48,6070,SAINT JO,337,MONTAGUE
MAINE,23,6069,PEMAQUID,015,LINCOLN
NEW YORK,36,6067,THURMAN,113,WARREN
TEXAS,48,6067,SAINT HEDWIG,029,BEXAR
ILLINOIS,17,6065,NEW BEDFORD,011,BUREAU
NEW YORK,36,6065,THOUSAND ISLAND PARK,045,JEFFERSON
OHIO,39,6065,NORTON,153,SUMMIT
TEXAS,48,6065,SAINT FRANCIS,375,POTTER
NEW YORK,36,6063,THREE MILE BAY,045,JEFFERSON
GEORGIA,13,6062,WRAY,155,IRWIN
NEW YORK,36,6062,THORNWOOD,119,WESTCHESTER
NEW YORK,36,6061,THOMPSON RIDGE,071,ORANGE
GEORGIA,13,6060,WOOLSEY,113,FAYETTE
ILLINOIS,17,6060,NEW BADEN,027,CLINTON
ILLINOIS,17,6060,NEW BADEN,163,ST. CLAIR
IOWA,19,6060,NEW MARKET,173,TAYLOR
MINNESOTA,27,6060,ROSEMOUNT,037,DAKOTA
MISSOURI,29,6060,PAPINVILLE,013,BATES
NEW YORK,36,6060,THOMASTON,059,NASSAU
PENNSYLVANIA,42,6060,NORTH CHARLEROI,125,WASHINGTON
TEXAS,48,6060,SAGINAW,439,TARRANT
NEW YORK,36,6059,THOMSON,115,WASHINGTON
TEXAS,48,6057,SAGERTON,207,HASKELL
MISSOURI,29,6056,PARK HILLS,187,ST. FRANCOIS
NEW YORK,36,6056,THOMPSONVILLE,105,SULLIVAN
OHIO,39,6056,NORTHWOOD,091,LOGAN
OHIO,39,6056,NORTHWOOD,173,WOOD
TEXAS,48,6056,SADLER,181,GRAYSON
NEW YORK,36,6055,THIELLS,087,ROCKLAND
TEXAS,48,6055,SABINE PASS,245,JEFFERSON
MISSOURI,29,6054,PAINTON,207,STODDARD
OHIO,39,6054,NORTHUP,053,GALLIA
TEXAS,48,6054,SACUL,347,NACOGDOCHES
TEXAS,48,6053,SACHSE,085,COLLIN
TEXAS,48,6053,SACHSE,113,DALLAS
MAINE,23,6052,PEJEPSCOT,023,SAGADAHOC
NEW YORK,36,6051,SPRINGS,103,SUFFOLK
TEXAS,48,6051,SABINE,245,JEFFERSON
GEORGIA,13,6050,WOODVILLE,133,GREENE
ILLINOIS,17,6050,NEW ATHENS,163,ST. CLAIR
IOWA,19,6050,NEW LONDON,087,HENRY
MAINE,23,6050,PATTEN,019,PENOBSCOT
MINNESOTA,27,6050,ROSE CREEK,099,MOWER
MISSOURI,29,6050,PALMYRA,127,MARION
NEW YORK,36,6050,THERESA,045,JEFFERSON
OHIO,39,6050,NORTH STAR,037,DARKE
PENNSYLVANIA,42,6050,NORTH CATASAUQUA,095,NORTHAMPTON
TEXAS,48,6050,SABINAL,463,UVALDE
NEW YORK,36,6049,THENDARA,043,HERKIMER
MINNESOTA,27,6048,ROSE CITY,041,DOUGLAS
PENNSYLVANIA,42,6045,NORTH BUFFALO,005,ARMSTRONG
TEXAS,48,6045,RYE,291,LIBERTY
TEXAS,48,6044,RUTERSVILLE,149,FAYETTE
PENNSYLVANIA,42,6041,OLIVEBURG,065,JEFFERSON
GEORGIA,13,6040,WOODSTOCK,057,CHEROKEE
ILLINOIS,17,6040,NEWARK,093,KENDALL
IOWA,19,6040,NEW LIBERTY,163,SCOTT
MINNESOTA,27,6040,ROSEAU,135,ROSEAU
MISSOURI,29,6040,PAGEDALE,189,ST. LOUIS
NEW YORK,36,6040,TARRYTOWN,119,WESTCHESTER
OHIO,39,6040,NORTH ROYALTON,035,CUYAHOGA
PENNSYLVANIA,42,6040,NORTH BRADDOCK,003,ALLEGHENY
TEXAS,48,6040,RUSK,073,CHEROKEE
PENNSYLVANIA,42,6037,NORTH BINGHAM,105,POTTER
PENNSYLVANIA,42,6035,NORTH BEND,035,CLINTON
TEXAS,48,6035,RUNAWAY BAY,497,WISE
NEW YORK,36,6032,TAPPAN,087,ROCKLAND
GEORGIA,13,6030,WOODLAND,263,TALBOT
ILLINOIS,17,6030,NEPONSET,011,BUREAU
IOWA,19,6030,NEW HARTFORD,023,BUTLER
KANSAS,20,6030,ZURICH,163,ROOKS
MINNESOTA,27,6030,ROSCOE,145,STEARNS
MISSOURI,29,6030,PACIFIC,071,FRANKLIN
MISSOURI,29,6030,PACIFIC,189,ST. LOUIS
NEW YORK,36,6030,TANNERSVILLE,039,GREENE
OHIO,39,6030,NORTH ROBINSON,033,CRAWFORD
PENNSYLVANIA,42,6030,NORTH BELLE VERNON,129,WESTMORELAND
TEXAS,48,6030,RUNGE,255,KARNES
MAINE,23,6028,PASSADUMKEAG,019,PENOBSCOT
MAINE,23,6025,PARSONSFIELD,031,YORK
NEW YORK,36,6025,TALLMAN,087,ROCKLAND
OHIO,39,6025,NORTH RIDGEVILLE,093,LORAIN
NEW YORK,36,6023,TAGHKANIC,021,COLUMBIA
KANSAS,20,6021,ZENITH,185,STAFFORD
NEW YORK,36,6021,TABERG,065,ONEIDA
GEORGIA,13,6020,WOODBURY,199,MERIWETHER
ILLINOIS,17,6020,NEOGA,035,CUMBERLAND
IOWA,19,6020,NEW HAMPTON,037,CHICKASAW
KANSAS,20,6020,ZENDA,095,KINGMAN
MINNESOTA,27,6020,ROOSEVELT,135,ROSEAU
MISSOURI,29,6020,OZARK,043,CHRISTIAN
NEW YORK,36,6020,SYOSSET,059,NASSAU
OHIO,39,6020,NORTH RANDALL,035,CUYAHOGA
PENNSYLVANIA,42,6020,NORTH APOLLO,005,ARMSTRONG
TEXAS,48,6020,RULE,207,HASKELL
ILLINOIS,17,6015,NELSON,103,LEE
KANSAS,20,6015,YODER,155,RENO
TEXAS,48,6015,RUIDOSA,377,PRESIDIO
MISSOURI,29,6013,OXLY,181,RIPLEY
NEW YORK,36,6013,SWAIN,003,ALLEGANY
NEW YORK,36,6012,SYLVAN BEACH,065,ONEIDA
NEW YORK,36,6011,SWORMVILLE,029,ERIE
GEORGIA,13,6010,WOODBINE,039,CAMDEN
ILLINOIS,17,6010,NEBO,149,PIKE
IOWA,19,6010,NEWHALL,011,BENTON
KANSAS,20,6010,YATES CENTER,207,WOODSON
MAINE,23,6010,PARKMAN,021,PISCATAQUIS
MINNESOTA,27,6010,RONNEBY,009,BENTON
MISSOURI,29,6010,OWENSVILLE,073,GASCONADE
NEW YORK,36,6010,SYRACUSE,067,ONONDAGA
OHIO,39,6010,NORTH PERRY,085,LAKE
PENNSYLVANIA,42,6010,NORTHAMPTON,095,NORTHAMPTON
TEXAS,48,6010,ROYSE CITY,085,COLLIN
TEXAS,48,6010,ROYSE CITY,397,ROCKWALL
NEW YORK,36,6009,SUMMIT,095,SCHOHARIE
KANSAS,20,6008,XAVIER,103,LEAVENWORTH
NEW YORK,36,6008,SUNDOWN,111,ULSTER
NEW YORK,36,6007,SWAN LAKE,105,SULLIVAN
TEXAS,48,6007,ROYALTY,475,WARD
NEW YORK,36,6006,SUNNYSIDE,013,CHAUTAUQUA
KANSAS,20,6005,WRIGHT,057,FORD
NEW YORK,36,6005,SUMMITVILLE,105,SULLIVAN
NEW YORK,36,6004,SULLIVAN,053,MADISON
KANSAS,20,6003,WORDEN,045,DOUGLAS
NEW YORK,36,6003,SUFFOLK COUNTY AIR FORCE BASE (HISTORICAL),103,SUFFOLK
TEXAS,48,6003,ROXTON,277,LAMAR
NEW YORK,36,6002,SUGAR LOAF,071,ORANGE
TEXAS,48,6002,ROWENA,399,RUNNELS
NEW YORK,36,6001,SURPRISE,039,GREENE
TEXAS,48,6001,ROWLETT,113,DALLAS
GEORGIA,13,6000,WINTERVILLE,059,CLARKE
HAWAII,15,6000,LAUPAHOEHOE,001,HAWAII
ILLINOIS,17,6000,NAUVOO,067,HANCOCK
IOWA,19,6000,NEWELL,021,BUENA VISTA
KANSAS,20,6000,WOODSTON,163,ROOKS
MAINE,23,6000,PARKER HEAD,023,SAGADAHOC
MINNESOTA,27,6000,ROLLINGSTONE,169,WINONA
MISSOURI,29,6000,OVERLAND,189,ST. LOUIS
NEW YORK,36,6000,SUFFERN,087,ROCKLAND
OHIO,39,6000,NORTH OLMSTED,035,CUYAHOGA
PENNSYLVANIA,42,6000,NORRISTOWN,091,MONTGOMERY
TEXAS,48,6000,ROUND TOP,149,FAYETTE
ILLINOIS,17,5999,NAVAL STATION GREAT LAKES,097,LAKE
NEW YORK,36,5999,SOUTH PLYMOUTH,017,CHENANGO
ILLINOIS,17,5998,NATIONAL CITY,163,ST. CLAIR
MINNESOTA,27,5998,ROLLAG,027,CLAY
NEW YORK,36,5996,STUYVESANT FALLS,021,COLUMBIA
NEW YORK,36,5995,STUYVESANT,021,COLUMBIA
PENNSYLVANIA,42,5995,NORMALVILLE,051,FAYETTE
ILLINOIS,17,5994,NASON,081,JEFFERSON
NEW YORK,36,5994,STRYKERSVILLE,121,WYOMING
OHIO,39,5994,NORTH MADISON,085,LAKE
NEW YORK,36,5992,STRATFORD,035,FULTON
OHIO,39,5992,NORTH LIMA,099,MAHONING
NEW YORK,36,5991,STOW,013,CHAUTAUQUA
GEORGIA,13,5990,WINSTON,097,DOUGLAS
ILLINOIS,17,5990,NASHVILLE,189,WASHINGTON
IOWA,19,5990,NEW ALBIN,005,ALLAMAKEE
KANSAS,20,5990,WOODBINE,041,DICKINSON
MAINE,23,5990,PARIS,017,OXFORD
MINNESOTA,27,5990,ROGERS,053,HENNEPIN
MISSOURI,29,5990,OTTERVILLE,053,COOPER
NEW YORK,36,5990,STOTTVILLE,021,COLUMBIA
OHIO,39,5990,NORTH LEWISBURG,021,CHAMPAIGN
PENNSYLVANIA,42,5990,NOBLESTOWN,003,ALLEGHENY
TEXAS,48,5990,ROUND ROCK,491,WILLIAMSON
NEW YORK,36,5989,STORMVILLE,027,DUTCHESS
PENNSYLVANIA,42,5988,NISBET,081,LYCOMING
ILLINOIS,17,5985,NAPLES,171,SCOTT
IOWA,19,5985,NEVINVILLE,003,ADAMS
TEXAS,48,5985,ROUND MOUNTAIN,031,BLANCO
PENNSYLVANIA,42,5984,NINEVEH,031,CLARION
PENNSYLVANIA,42,5984,NINEVEH,059,GREENE
PENNSYLVANIA,42,5983,NINEPOINTS,071,LANCASTER
NEW YORK,36,5982,STONY CREEK,113,WARREN
OHIO,39,5982,NORTH LAWRENCE,151,STARK
PENNSYLVANIA,42,5982,NICKTOWN,021,CAMBRIA
NEW YORK,36,5981,STONY BROOK,103,SUFFOLK
GEORGIA,13,5980,WINDER,013,BARROW
ILLINOIS,17,5980,NAPERVILLE,043,DUPAGE
ILLINOIS,17,5980,NAPERVILLE,197,WILL
IOWA,19,5980,NEVADA,169,STORY
KANSAS,20,5980,WINONA,109,LOGAN
MINNESOTA,27,5980,ROCKVILLE,145,STEARNS
MISSOURI,29,5980,OSGOOD,211,SULLIVAN
NEW YORK,36,5980,STONY POINT,087,ROCKLAND
OHIO,39,5980,NORTH KINGSVILLE,007,ASHTABULA
PENNSYLVANIA,42,5980,NICHOLSON,131,WYOMING
TEXAS,48,5980,ROTAN,151,FISHER
KANSAS,20,5979,WINIFRED,117,MARSHALL
NEW YORK,36,5979,STONE RIDGE,111,ULSTER
NEW YORK,36,5978,STONE MILLS,045,JEFFERSON
TEXAS,48,5978,ROSSTON,097,COOKE
NEW YORK,36,5977,STOCKPORT,021,COLUMBIA
OHIO,39,5977,NORTH JACKSON,099,MAHONING
TEXAS,48,5977,ROSSER,257,KAUFMAN
NEW YORK,36,5976,STOCK BRIDGE,053,MADISON
NEW YORK,36,5975,STITTVILLE,065,ONEIDA
TEXAS,48,5975,ROSS,309,MCLENNAN
NEW YORK,36,5974,STOCKTON,013,CHAUTAUQUA
OHIO,39,5974,NORTH INDUSTRY,151,STARK
TEXAS,48,5973,ROSHARON,039,BRAZORIA
TEXAS,48,5971,ROSENTHAL,309,MCLENNAN
GEORGIA,13,5970,WILLIAMSON,231,PIKE
ILLINOIS,17,5970,NAPLATE,099,LASALLE
IOWA,19,5970,NEOLA,155,POTTAWATTAMIE
KANSAS,20,5970,WINFIELD,035,COWLEY
MINNESOTA,27,5970,ROCKFORD,171,WRIGHT
MISSOURI,29,5970,OSCEOLA,185,ST. CLAIR
NEW YORK,36,5970,STILLWATER,091,SARATOGA
OHIO,39,5970,NORTH HAMPTON,023,CLARK
PENNSYLVANIA,42,5970,NEW WILMINGTON,073,LAWRENCE
TEXAS,48,5970,ROSENBERG,157,FORT BEND
MINNESOTA,27,5968,ROCK DELL,109,OLMSTED
MAINE,23,5967,PALMYRA,025,SOMERSET
MINNESOTA,27,5967,ROCK CREEK,115,PINE
MINNESOTA,27,5965,ROCHERT,005,BECKER
OHIO,39,5965,NORTH GEORGETOWN,029,COLUMBIANA
ILLINOIS,17,5962,NACHUSA,103,LEE
NEW YORK,36,5962,STEAMBURG,009,CATTARAUGUS
NEW YORK,36,5961,STERLING,011,CAYUGA
GEORGIA,13,5960,WILLACOOCHEE,003,ATKINSON
ILLINOIS,17,5960,MURRAYVILLE,137,MORGAN
IOWA,19,5960,NEMAHA,161,SAC
KANSAS,20,5960,WINDOM,113,MCPHERSON
MINNESOTA,27,5960,ROCHESTER,109,OLMSTED
MISSOURI,29,5960,OSBORN,049,CLINTON
MISSOURI,29,5960,OSBORN,063,DEKALB
NEW YORK,36,5960,STEWART MANOR,059,NASSAU
OHIO,39,5960,NORTHFIELD CENTER,153,SUMMIT
PENNSYLVANIA,42,5960,NEWVILLE,041,CUMBERLAND
TEXAS,48,5960,ROSEBUD,145,FALLS
NEW YORK,36,5959,STEWART AIR FORCE BASE (HISTORICAL),071,ORANGE
NEW YORK,36,5958,STEPHENTOWN,083,RENSSELAER
TEXAS,48,5958,ROSE HILL ACRES,199,HARDIN
GEORGIA,13,5957,WILEY,241,RABUN
NEW YORK,36,5957,STERLING FOREST,071,ORANGE
GEORGIA,13,5956,WILDWOOD,083,DADE
MISSOURI,29,5956,OSAGE BEACH,029,CAMDEN
NEW YORK,36,5956,STELLA NIAGARA,063,NIAGARA
MAINE,23,5955,PALERMO,011,KENNEBEC
MAINE,23,5955,PALERMO,027,WALDO
MISSOURI,29,5955,OSAGE CITY,051,COLE
PENNSYLVANIA,42,5955,NEW TRIPOLI,077,LEHIGH
NEW YORK,36,5954,STAR LAKE,089,ST. LAWRENCE
MAINE,23,5952,OXFORD,017,OXFORD
NEW YORK,36,5952,STARKEY,123,YATES
TEXAS,48,5952,ROSE CITY,361,ORANGE
MAINE,23,5951,OXBOW,003,AROOSTOOK
NEW YORK,36,5951,STANFORDVILLE,027,DUTCHESS
PENNSYLVANIA,42,5951,NEWTOWN SQUARE,045,DELAWARE
ILLINOIS,17,5950,MURPHYSBORO,077,JACKSON
IOWA,19,5950,NASHUA,037,CHICKASAW
KANSAS,20,5950,WINCHESTER,087,JEFFERSON
MAINE,23,5950,OWLS HEAD,013,KNOX
MINNESOTA,27,5950,ROBBINSDALE,053,HENNEPIN
MISSOURI,29,5950,ORRICK,177,RAY
NEW YORK,36,5950,STAMFORD,025,DELAWARE
OHIO,39,5950,NORTH FAIRFIELD,077,HURON
PENNSYLVANIA,42,5950,NEWTOWN,017,BUCKS
TEXAS,48,5950,ROSCOE,353,NOLAN
NEW YORK,36,5949,STANLEY,069,ONTARIO
